Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,rainrate
2429,2016-01-10 05:00:00,0,0.149273,0.290724,0
2430,2016-01-10 06:00:00,0,0.149273,0.290716,0
2431,2016-01-10 07:00:00,0,0.149273,0.290707,0
2432,2016-01-10 08:00:00,0,0.149273,0.290703,0
2433,2016-01-10 09:00:00,0,0.149273,0.290695,0
2434,2016-01-10 10:00:00,0,0.149273,0.290693,0
2435,2016-01-10 11:00:00,0,0.149273,0.290691,0
2436,2016-01-10 12:00:00,0,0.149273,0.290693,0.000348
2437,2016-01-10 13:00:00,0,0.149264,0.291301,0.000625
2438,2016-01-10 14:00:00,0,0.149248,0.292382,0.001788
2439,2016-01-10 15:00:00,0,0.1492,0.295413,0.001458
2440,2016-01-10 16:00:00,0,0.149159,0.297891,0.001824
2441,2016-01-10 17:00:00,0,0.149106,0.300963,0.000715
2442,2016-01-10 18:00:00,0,0.149084,0.30218,0.000153
2443,2016-01-10 19:00:00,0,0.14908,0.302439,0.000524
2444,2016-01-10 20:00:00,0,0.149064,0.30331,0.001214
2445,2016-01-10 21:00:00,0,0.149025,0.305372,0.000114
2446,2016-01-10 22:00:00,0,0.149021,0.305589,0
2447,2016-01-10 23:00:00,0,0.149021,0.305609,0
2448,2016-01-11 00:00:00,0,0.14902,0.30562,0
2449,2016-01-11 01:00:00,0,0.149021,0.305608,0
2450,2016-01-11 02:00:00,0,0.149021,0.305596,0
2451,2016-01-11 03:00:00,0,0.149021,0.305573,0
2452,2016-01-11 04:00:00,0,0.149022,0.30555,0
2453,2016-01-11 05:00:00,0,0.149022,0.305511,0
2454,2016-01-11 06:00:00,0,0.149023,0.305458,0
2455,2016-01-11 07:00:00,0,0.149024,0.305404,0
2456,2016-01-11 08:00:00,0,0.149026,0.305351,0
2457,2016-01-11 09:00:00,0,0.149027,0.30529,0
2458,2016-01-11 10:00:00,0,0.149028,0.305225,0
2459,2016-01-11 11:00:00,0,0.149029,0.305156,0
2460,2016-01-11 12:00:00,0,0.149031,0.305082,0
2461,2016-01-11 13:00:00,0,0.149032,0.305007,0
2462,2016-01-11 14:00:00,0,0.149034,0.304931,0
2463,2016-01-11 15:00:00,0,0.149035,0.304844,0
2464,2016-01-11 16:00:00,0,0.149037,0.304739,0
2465,2016-01-11 17:00:00,0,0.149039,0.304619,0
2466,2016-01-11 18:00:00,0,0.149042,0.304488,0
2467,2016-01-11 19:00:00,0,0.149044,0.304364,0
2468,2016-01-11 20:00:00,0,0.149046,0.304249,0
2469,2016-01-11 21:00:00,0,0.149048,0.30416,0
2470,2016-01-11 22:00:00,0,0.14905,0.30408,0
2471,2016-01-11 23:00:00,0,0.149051,0.304016,0
2472,2016-01-12 00:00:00,0,0.149051,0.304016,0
2473,2016-01-12 01:00:00,0,0.149051,0.304016,0
2474,2016-01-12 02:00:00,0,0.149051,0.304016,0
2475,2016-01-12 03:00:00,0,0.149051,0.304016,0
2476,2016-01-12 04:00:00,0,0.149051,0.304016,0
2477,2016-01-12 05:00:00,0,0.149051,0.304016,0
2478,2016-01-12 06:00:00,0,0.149051,0.304016,0
2479,2016-01-12 07:00:00,0,0.149051,0.304016,0
2480,2016-01-12 08:00:00,0,0.149051,0.304016,0
2481,2016-01-12 09:00:00,0,0.149051,0.304016,0
2482,2016-01-12 10:00:00,0,0.149051,0.304016,0
2483,2016-01-12 11:00:00,0,0.149051,0.304016,0
2484,2016-01-12 12:00:00,0,0.149051,0.304016,0
2485,2016-01-12 13:00:00,0,0.149051,0.304016,0
2486,2016-01-12 14:00:00,0,0.149051,0.304016,0
2487,2016-01-12 15:00:00,0,0.149051,0.304016,0
2488,2016-01-12 16:00:00,0,0.149051,0.304016,0
2489,2016-01-12 17:00:00,0,0.149051,0.304016,0
2490,2016-01-12 18:00:00,0,0.149051,0.304016,0
2491,2016-01-12 19:00:00,0,0.149051,0.304016,0
2492,2016-01-12 20:00:00,0,0.149051,0.304016,0
2493,2016-01-12 21:00:00,0.035901,0.149051,0.304015,0
2494,2016-01-12 22:00:00,0.005846,0.149051,0.304014,0.000195
2495,2016-01-12 23:00:00,0.004505,0.149044,0.304364,0.00027
2496,2016-01-13 00:00:00,0.16139,0.149035,0.304827,0
2497,2016-01-13 01:00:00,0.068429,0.149035,0.30483,0
2498,2016-01-13 02:00:00,0.01987,0.149034,0.304886,0
2499,2016-01-13 03:00:00,0.035695,0.149034,0.304918,0
2500,2016-01-13 04:00:00,0.047621,0.149034,0.304918,0
2501,2016-01-13 05:00:00,0.133169,0.149034,0.304918,0
2502,2016-01-13 06:00:00,0.150392,0.149034,0.304918,0
2503,2016-01-13 07:00:00,0.414109,0.149034,0.304918,0
2504,2016-01-13 08:00:00,0.441945,0.149034,0.304918,0
2505,2016-01-13 09:00:00,0.460653,0.149034,0.304918,0
2506,2016-01-13 10:00:00,0.468366,0.149034,0.304918,0
2507,2016-01-13 11:00:00,0.470308,0.149034,0.304918,0
2508,2016-01-13 12:00:00,0.464369,0.149034,0.304918,0
2509,2016-01-13 13:00:00,0.451841,0.149034,0.304918,0
2510,2016-01-13 14:00:00,0.435113,0.149034,0.304918,0
2511,2016-01-13 15:00:00,0.407599,0.149034,0.304918,0
2512,2016-01-13 16:00:00,0.366761,0.149034,0.304918,0
2513,2016-01-13 17:00:00,0.316411,0.149034,0.304918,0
2514,2016-01-13 18:00:00,0.262995,0.149034,0.304918,0
2515,2016-01-13 19:00:00,0.212026,0.149034,0.304918,0
2516,2016-01-13 20:00:00,0.176293,0.149034,0.304918,0
2517,2016-01-13 21:00:00,0.148567,0.149034,0.304918,0
2518,2016-01-13 22:00:00,0.127467,0.149034,0.304918,0
2519,2016-01-13 23:00:00,0.1104,0.149034,0.304918,0
2520,2016-01-14 00:00:00,0.096276,0.149034,0.304918,0
2521,2016-01-14 01:00:00,0.085439,0.149034,0.304918,0
2522,2016-01-14 02:00:00,0.076573,0.149034,0.304918,0
2523,2016-01-14 03:00:00,0.070487,0.149034,0.304918,0
2524,2016-01-14 04:00:00,0.065242,0.149034,0.304918,0
2525,2016-01-14 05:00:00,0.061288,0.149034,0.304918,0
2526,2016-01-14 06:00:00,0.057852,0.149034,0.304918,0
2527,2016-01-14 07:00:00,0.055783,0.149034,0.304918,0
2528,2016-01-14 08:00:00,0.053986,0.149034,0.304918,0
2529,2016-01-14 09:00:00,0.052522,0.149034,0.304918,0
2530,2016-01-14 10:00:00,0.051252,0.149034,0.304918,0
2531,2016-01-14 11:00:00,0.050127,0.149034,0.304918,0
2532,2016-01-14 12:00:00,0.047874,0.149034,0.304918,0
2533,2016-01-14 13:00:00,0.046144,0.149034,0.304918,0
2534,2016-01-14 14:00:00,0.043498,0.149034,0.304918,0
2535,2016-01-14 15:00:00,0.038831,0.149034,0.304918,0
2536,2016-01-14 16:00:00,0.032585,0.149034,0.304918,0
2537,2016-01-14 17:00:00,0.025166,0.149034,0.304918,0
2538,2016-01-14 18:00:00,0.000341,0.149034,0.304918,0
2539,2016-01-14 19:00:00,0.000287,0.149034,0.30493,0
2540,2016-01-14 20:00:00,0.000133,0.149033,0.30493,0
2541,2016-01-14 21:00:00,0.000033,0.149033,0.30493,0
2542,2016-01-14 22:00:00,0.000022,0.149033,0.30493,0
2543,2016-01-14 23:00:00,0.000016,0.149033,0.30493,0
2544,2016-01-15 00:00:00,0.000012,0.149033,0.30493,0
2545,2016-01-15 01:00:00,0.000009,0.149033,0.30493,0
2546,2016-01-15 02:00:00,0.000007,0.149033,0.30493,0
2547,2016-01-15 03:00:00,0.000006,0.149033,0.30493,0
2548,2016-01-15 04:00:00,0.000005,0.149033,0.30493,0
2549,2016-01-15 05:00:00,0.000003,0.149033,0.30493,0
2550,2016-01-15 06:00:00,0.000002,0.149033,0.30493,0
2551,2016-01-15 07:00:00,0.000001,0.149033,0.30493,0
2552,2016-01-15 08:00:00,0,0.149033,0.30493,0
2553,2016-01-15 09:00:00,0.000002,0.149033,0.30493,0
2554,2016-01-15 10:00:00,0.000002,0.149033,0.30493,0
2555,2016-01-15 11:00:00,0.000003,0.149033,0.30493,0
2556,2016-01-15 12:00:00,0.000004,0.149033,0.30493,0
2557,2016-01-15 13:00:00,0.000004,0.149033,0.30493,0
2558,2016-01-15 14:00:00,0.000006,0.149033,0.30493,0
2559,2016-01-15 15:00:00,0.000009,0.149033,0.30493,0
2560,2016-01-15 16:00:00,0.000011,0.149033,0.30493,0
2561,2016-01-15 17:00:00,0.000009,0.149033,0.30493,0
2562,2016-01-15 18:00:00,0.000005,0.149034,0.304928,0
2563,2016-01-15 19:00:00,0.000002,0.149034,0.304925,0
2564,2016-01-15 20:00:00,0,0.149034,0.30492,0
2565,2016-01-15 21:00:00,0,0.149034,0.304921,0
2566,2016-01-15 22:00:00,0,0.149034,0.304922,0
2567,2016-01-15 23:00:00,0,0.149034,0.304922,0
2568,2016-01-16 00:00:00,0,0.149034,0.304921,0
2569,2016-01-16 01:00:00,0,0.149034,0.30492,0
2570,2016-01-16 02:00:00,0,0.149034,0.30492,0
2571,2016-01-16 03:00:00,0,0.149034,0.30492,0
2572,2016-01-16 04:00:00,0,0.149034,0.304919,0
2573,2016-01-16 05:00:00,0,0.149034,0.304919,0.000041
2574,2016-01-16 06:00:00,0,0.149032,0.304989,0.000026
2575,2016-01-16 07:00:00,0,0.149032,0.305034,0
2576,2016-01-16 08:00:00,0,0.149032,0.305034,0
2577,2016-01-16 09:00:00,0,0.149032,0.305033,0.000243
2578,2016-01-16 10:00:00,0,0.149024,0.305446,0.001276
2579,2016-01-16 11:00:00,0,0.148982,0.307589,0.003295
2580,2016-01-16 12:00:00,0,0.14887,0.312963,0.001544
2581,2016-01-16 13:00:00,0,0.148813,0.315525,0.000654
2582,2016-01-16 14:00:00,0,0.148788,0.316619,0.00044
2583,2016-01-16 15:00:00,0,0.148771,0.317355,0.000369
2584,2016-01-16 16:00:00,0,0.148757,0.31797,0.000302
2585,2016-01-16 17:00:00,0,0.148745,0.318468,0.000096
2586,2016-01-16 18:00:00,0,0.148741,0.31862,0
2587,2016-01-16 19:00:00,0,0.148742,0.318586,0
2588,2016-01-16 20:00:00,0,0.148743,0.318538,0
2589,2016-01-16 21:00:00,0,0.148744,0.318529,0
2590,2016-01-16 22:00:00,0,0.148744,0.318528,0
2591,2016-01-16 23:00:00,0,0.148744,0.318526,0
2592,2016-01-17 00:00:00,0,0.148744,0.318525,0
2593,2016-01-17 01:00:00,0,0.148744,0.318523,0
2594,2016-01-17 02:00:00,0,0.148744,0.318524,0
2595,2016-01-17 03:00:00,0,0.148744,0.318521,0
2596,2016-01-17 04:00:00,0,0.148744,0.318517,0
2597,2016-01-17 05:00:00,0,0.148744,0.318507,0
2598,2016-01-17 06:00:00,0,0.148744,0.318494,0
2599,2016-01-17 07:00:00,0,0.148745,0.318476,0
2600,2016-01-17 08:00:00,0,0.148745,0.318455,0
2601,2016-01-17 09:00:00,0,0.148746,0.31843,0
2602,2016-01-17 10:00:00,0,0.148747,0.318405,0
2603,2016-01-17 11:00:00,0,0.148747,0.318383,0
2604,2016-01-17 12:00:00,0,0.148747,0.318365,0
2605,2016-01-17 13:00:00,0,0.148747,0.318365,0
2606,2016-01-17 14:00:00,0,0.148747,0.318365,0
2607,2016-01-17 15:00:00,0,0.148747,0.318365,0
2608,2016-01-17 16:00:00,0,0.148749,0.318298,0
2609,2016-01-17 17:00:00,0,0.148751,0.318213,0
2610,2016-01-17 18:00:00,0,0.148753,0.318116,0
2611,2016-01-17 19:00:00,0,0.148756,0.318026,0
2612,2016-01-17 20:00:00,0,0.148757,0.317948,0
2613,2016-01-17 21:00:00,0.057895,0.148758,0.31791,0
2614,2016-01-17 22:00:00,0.053737,0.148759,0.317877,0
2615,2016-01-17 23:00:00,0.008748,0.148759,0.317873,0
2616,2016-01-18 00:00:00,0.046449,0.148759,0.317872,0
2617,2016-01-18 01:00:00,0.054474,0.148759,0.317862,0
2618,2016-01-18 02:00:00,0.053735,0.148759,0.317862,0
2619,2016-01-18 03:00:00,0.043563,0.148759,0.317862,0
2620,2016-01-18 04:00:00,0.034368,0.148759,0.317862,0
2621,2016-01-18 05:00:00,0.024945,0.148759,0.317862,0
2622,2016-01-18 06:00:00,0.0173,0.148759,0.317862,0
2623,2016-01-18 07:00:00,0.065948,0.148759,0.317862,0
2624,2016-01-18 08:00:00,0.062721,0.148759,0.317862,0
2625,2016-01-18 09:00:00,0.062788,0.148759,0.317862,0
2626,2016-01-18 10:00:00,0.065986,0.148759,0.317862,0
2627,2016-01-18 11:00:00,0.066957,0.148759,0.317862,0
2628,2016-01-18 12:00:00,0.062296,0.148759,0.317862,0
2629,2016-01-18 13:00:00,0.052241,0.148759,0.317862,0
2630,2016-01-18 14:00:00,0.037854,0.148759,0.317862,0
2631,2016-01-18 15:00:00,0.02649,0.148759,0.317862,0
2632,2016-01-18 16:00:00,0.015665,0.148759,0.317862,0
2633,2016-01-18 17:00:00,0.005126,0.148759,0.317862,0
2634,2016-01-18 18:00:00,0.002841,0.148759,0.317862,0
2635,2016-01-18 19:00:00,0.001643,0.148759,0.317862,0
2636,2016-01-18 20:00:00,0.000685,0.148759,0.317862,0
2637,2016-01-18 21:00:00,0.000201,0.148759,0.317862,0
2638,2016-01-18 22:00:00,0.000139,0.148759,0.317862,0
2639,2016-01-18 23:00:00,0.000097,0.148759,0.317862,0
2640,2016-01-19 00:00:00,0.000069,0.148759,0.317862,0
2641,2016-01-19 01:00:00,0.000047,0.148759,0.317862,0
2642,2016-01-19 02:00:00,0.000032,0.148759,0.317862,0
2643,2016-01-19 03:00:00,0.000021,0.148759,0.317862,0
2644,2016-01-19 04:00:00,0.000015,0.148759,0.317862,0
2645,2016-01-19 05:00:00,0.000011,0.148759,0.317862,0
2646,2016-01-19 06:00:00,0.000008,0.148759,0.317862,0
2647,2016-01-19 07:00:00,0.000006,0.148759,0.317862,0
2648,2016-01-19 08:00:00,0.000004,0.148759,0.317862,0
2649,2016-01-19 09:00:00,0.000003,0.148759,0.317862,0
2650,2016-01-19 10:00:00,0.000002,0.148759,0.317862,0
2651,2016-01-19 11:00:00,0.000002,0.148759,0.317862,0
2652,2016-01-19 12:00:00,0.000002,0.148759,0.317862,0
2653,2016-01-19 13:00:00,0.000001,0.148759,0.317862,0
2654,2016-01-19 14:00:00,0,0.148759,0.317862,0
2655,2016-01-19 15:00:00,0,0.148759,0.317862,0
2656,2016-01-19 16:00:00,0,0.148759,0.317862,0
2657,2016-01-19 17:00:00,0,0.148759,0.317862,0
2658,2016-01-19 18:00:00,0,0.148759,0.317862,0
2659,2016-01-19 19:00:00,0,0.148759,0.317862,0
2660,2016-01-19 20:00:00,0,0.148759,0.317862,0
2661,2016-01-19 21:00:00,0,0.148759,0.317862,0
2662,2016-01-19 22:00:00,0,0.148759,0.317862,0
2663,2016-01-19 23:00:00,0,0.148759,0.317862,0
2664,2016-01-20 00:00:00,0,0.148759,0.317862,0
2665,2016-01-20 01:00:00,0,0.148759,0.317862,0
2666,2016-01-20 02:00:00,0,0.148759,0.317862,0
2667,2016-01-20 03:00:00,0,0.148759,0.317862,0
2668,2016-01-20 04:00:00,0,0.148759,0.317862,0
2669,2016-01-20 05:00:00,0,0.148759,0.317862,0
2670,2016-01-20 06:00:00,0,0.148759,0.317862,0
2671,2016-01-20 07:00:00,0,0.148759,0.317862,0
2672,2016-01-20 08:00:00,0,0.148759,0.317862,0
2673,2016-01-20 09:00:00,0,0.148759,0.317862,0
2674,2016-01-20 10:00:00,0,0.148759,0.317862,0
2675,2016-01-20 11:00:00,0,0.148759,0.317862,0
2676,2016-01-20 12:00:00,0,0.148759,0.317862,0
2677,2016-01-20 13:00:00,0,0.148759,0.317862,0
2678,2016-01-20 14:00:00,0,0.148759,0.317862,0
2679,2016-01-20 15:00:00,0,0.148759,0.317862,0
2680,2016-01-20 16:00:00,0,0.148759,0.317862,0
2681,2016-01-20 17:00:00,0,0.148759,0.317862,0
2682,2016-01-20 18:00:00,0,0.148759,0.317862,0
2683,2016-01-20 19:00:00,0,0.148759,0.317862,0
2684,2016-01-20 20:00:00,0,0.148759,0.317862,0
2685,2016-01-20 21:00:00,0,0.148759,0.317862,0
2686,2016-01-20 22:00:00,0,0.148759,0.317862,0
2687,2016-01-20 23:00:00,0,0.148759,0.317862,0
2688,2016-01-21 00:00:00,0,0.148759,0.317862,0
2689,2016-01-21 01:00:00,0,0.148759,0.317862,0
2690,2016-01-21 02:00:00,0,0.148759,0.317862,0
2691,2016-01-21 03:00:00,0,0.148759,0.317862,0
2692,2016-01-21 04:00:00,0,0.148759,0.317862,0
2693,2016-01-21 05:00:00,0,0.148759,0.317862,0
2694,2016-01-21 06:00:00,0,0.148759,0.317862,0
2695,2016-01-21 07:00:00,0,0.148759,0.317862,0
2696,2016-01-21 08:00:00,0,0.148759,0.317862,0
2697,2016-01-21 09:00:00,0,0.148759,0.317862,0
2698,2016-01-21 10:00:00,0,0.148759,0.317862,0
2699,2016-01-21 11:00:00,0,0.148759,0.317862,0
2700,2016-01-21 12:00:00,0,0.148759,0.317862,0
2701,2016-01-21 13:00:00,0,0.148759,0.317862,0
2702,2016-01-21 14:00:00,0,0.148759,0.317862,0
2703,2016-01-21 15:00:00,0,0.148759,0.317862,0
2704,2016-01-21 16:00:00,0,0.148759,0.317862,0
2705,2016-01-21 17:00:00,0,0.148759,0.317862,0
2706,2016-01-21 18:00:00,0,0.148759,0.317862,0
2707,2016-01-21 19:00:00,0,0.148759,0.317862,0
2708,2016-01-21 20:00:00,0,0.148759,0.317862,0
2709,2016-01-21 21:00:00,0,0.148759,0.317862,0
2710,2016-01-21 22:00:00,0,0.148759,0.317862,0
2711,2016-01-21 23:00:00,0,0.148759,0.317862,0
2712,2016-01-22 00:00:00,0,0.148759,0.317862,0
2713,2016-01-22 01:00:00,0,0.148759,0.317862,0
2714,2016-01-22 02:00:00,0,0.148759,0.317862,0
2715,2016-01-22 03:00:00,0,0.148759,0.317862,0
2716,2016-01-22 04:00:00,0,0.148759,0.317862,0
2717,2016-01-22 05:00:00,0,0.148759,0.317862,0
2718,2016-01-22 06:00:00,0,0.148759,0.317862,0
2719,2016-01-22 07:00:00,0,0.148759,0.317862,0
2720,2016-01-22 08:00:00,0,0.148759,0.317862,0
2721,2016-01-22 09:00:00,0,0.148759,0.317862,0
2722,2016-01-22 10:00:00,0,0.148759,0.317862,0
2723,2016-01-22 11:00:00,0,0.148759,0.317862,0
2724,2016-01-22 12:00:00,0,0.148759,0.317862,0
2725,2016-01-22 13:00:00,0,0.148759,0.317862,0
2726,2016-01-22 14:00:00,0,0.148759,0.317862,0
2727,2016-01-22 15:00:00,0,0.148759,0.317862,0
2728,2016-01-22 16:00:00,0,0.148759,0.317862,0
2729,2016-01-22 17:00:00,0,0.148759,0.317862,0
2730,2016-01-22 18:00:00,0,0.148759,0.317862,0
2731,2016-01-22 19:00:00,0,0.148759,0.317862,0
2732,2016-01-22 20:00:00,0,0.148759,0.317862,0
2733,2016-01-22 21:00:00,0,0.148759,0.317862,0
2734,2016-01-22 22:00:00,0,0.148759,0.317862,0
2735,2016-01-22 23:00:00,0,0.148759,0.317862,0
2736,2016-01-23 00:00:00,0,0.148759,0.317862,0
2737,2016-01-23 01:00:00,0,0.148759,0.317862,0
2738,2016-01-23 02:00:00,0,0.148759,0.317862,0
2739,2016-01-23 03:00:00,0,0.148759,0.317862,0
2740,2016-01-23 04:00:00,0,0.148759,0.317862,0
2741,2016-01-23 05:00:00,0,0.148759,0.317862,0
2742,2016-01-23 06:00:00,0,0.148759,0.317862,0
2743,2016-01-23 07:00:00,0,0.148759,0.317862,0
2744,2016-01-23 08:00:00,0,0.148759,0.317862,0
2745,2016-01-23 09:00:00,0,0.148759,0.317862,0
2746,2016-01-23 10:00:00,0.046815,0.148759,0.317862,0
2747,2016-01-23 11:00:00,0.102695,0.148759,0.317862,0
2748,2016-01-23 12:00:00,0.10856,0.148759,0.317862,0
2749,2016-01-23 13:00:00,0.1287,0.148759,0.317862,0
2750,2016-01-23 14:00:00,0.256078,0.148759,0.317862,0
2751,2016-01-23 15:00:00,0.688513,0.148759,0.317862,0
2752,2016-01-23 16:00:00,0.971538,0.148759,0.317862,0
2753,2016-01-23 17:00:00,1.745685,0.148759,0.317862,0
2754,2016-01-23 18:00:00,2.404188,0.148759,0.317862,0
2755,2016-01-23 19:00:00,3.211457,0.148759,0.317862,0
2756,2016-01-23 20:00:00,3.859231,0.148759,0.317862,0
2757,2016-01-23 21:00:00,4.578797,0.148759,0.317862,0
2758,2016-01-23 22:00:00,5.368038,0.148759,0.317862,0
2759,2016-01-23 23:00:00,6.359081,0.148759,0.317862,0
2760,2016-01-24 00:00:00,7.081149,0.148759,0.317862,0
2761,2016-01-24 01:00:00,7.524902,0.148759,0.317862,0
2762,2016-01-24 02:00:00,7.96985,0.148759,0.317862,0
2763,2016-01-24 03:00:00,8.268242,0.148759,0.317862,0
2764,2016-01-24 04:00:00,8.625205,0.148759,0.317862,0
2765,2016-01-24 05:00:00,8.826852,0.148759,0.317862,0
2766,2016-01-24 06:00:00,8.994369,0.148759,0.317862,0
2767,2016-01-24 07:00:00,9.09823,0.148759,0.317862,0
2768,2016-01-24 08:00:00,9.182196,0.148759,0.317862,0
2769,2016-01-24 09:00:00,9.226713,0.148759,0.317862,0
2770,2016-01-24 10:00:00,9.256226,0.148759,0.317862,0
2771,2016-01-24 11:00:00,9.271406,0.148759,0.317862,0
2772,2016-01-24 12:00:00,9.280757,0.148759,0.317862,0
2773,2016-01-24 13:00:00,9.285772,0.148759,0.317862,0
2774,2016-01-24 14:00:00,9.278429,0.148759,0.317862,0
2775,2016-01-24 15:00:00,9.257463,0.148759,0.317862,0
2776,2016-01-24 16:00:00,9.220034,0.148759,0.317862,0
2777,2016-01-24 17:00:00,9.154703,0.148759,0.317862,0
2778,2016-01-24 18:00:00,9.074768,0.148759,0.317862,0
2779,2016-01-24 19:00:00,8.924502,0.148759,0.317862,0
2780,2016-01-24 20:00:00,8.79527,0.148759,0.317894,0
2781,2016-01-24 21:00:00,8.660962,0.148758,0.317932,0
2782,2016-01-24 22:00:00,8.543608,0.148757,0.31797,0
2783,2016-01-24 23:00:00,8.442565,0.148756,0.318005,0
2784,2016-01-25 00:00:00,8.353201,0.148755,0.318036,0
2785,2016-01-25 01:00:00,8.265827,0.148755,0.318064,0
2786,2016-01-25 02:00:00,8.187131,0.148754,0.318088,0
2787,2016-01-25 03:00:00,8.116442,0.148754,0.31811,0
2788,2016-01-25 04:00:00,8.053879,0.148753,0.318129,0
2789,2016-01-25 05:00:00,7.99866,0.148753,0.318145,0
2790,2016-01-25 06:00:00,7.951819,0.148752,0.31816,0
2791,2016-01-25 07:00:00,7.907428,0.148752,0.318173,0
2792,2016-01-25 08:00:00,7.868342,0.148752,0.318185,0
2793,2016-01-25 09:00:00,7.836229,0.148752,0.318195,0
2794,2016-01-25 10:00:00,7.808451,0.148751,0.318204,0
2795,2016-01-25 11:00:00,7.784035,0.148751,0.318212,0
2796,2016-01-25 12:00:00,7.763985,0.148751,0.318219,0
2797,2016-01-25 13:00:00,7.737163,0.148751,0.318225,0
2798,2016-01-25 14:00:00,7.696566,0.148751,0.31823,0
2799,2016-01-25 15:00:00,7.541994,0.148751,0.318235,0
2800,2016-01-25 16:00:00,6.452415,0.14875,0.318278,0
2801,2016-01-25 17:00:00,3.021746,0.148738,0.318743,0
2802,2016-01-25 18:00:00,3.021762,0.148701,0.320272,0
2803,2016-01-25 19:00:00,2.032905,0.148701,0.320272,0
2804,2016-01-25 20:00:00,2.04129,0.148691,0.320713,0
2805,2016-01-25 21:00:00,2.047304,0.148691,0.320713,0
2806,2016-01-25 22:00:00,2.054312,0.148691,0.320713,0
2807,2016-01-25 23:00:00,2.063015,0.148691,0.320713,0
2808,2016-01-26 00:00:00,2.067499,0.148691,0.320713,0
2809,2016-01-26 01:00:00,2.071872,0.148691,0.320713,0
2810,2016-01-26 02:00:00,2.072809,0.148691,0.320713,0
2811,2016-01-26 03:00:00,2.073152,0.148691,0.320713,0
2812,2016-01-26 04:00:00,2.073765,0.148691,0.320713,0
2813,2016-01-26 05:00:00,2.075884,0.148691,0.320713,0
2814,2016-01-26 06:00:00,2.078306,0.148691,0.320713,0
2815,2016-01-26 07:00:00,2.082559,0.148691,0.320713,0
2816,2016-01-26 08:00:00,2.087633,0.148691,0.320713,0
2817,2016-01-26 09:00:00,2.08528,0.148691,0.320713,0
2818,2016-01-26 10:00:00,2.084127,0.148691,0.320713,0
2819,2016-01-26 11:00:00,2.078365,0.148691,0.320713,0
2820,2016-01-26 12:00:00,2.08307,0.148691,0.320713,0
2821,2016-01-26 13:00:00,2.099464,0.148691,0.320713,0
2822,2016-01-26 14:00:00,2.08885,0.148691,0.320713,0
2823,2016-01-26 15:00:00,2.064603,0.148691,0.320713,0
2824,2016-01-26 16:00:00,2.022554,0.148691,0.320713,0
2825,2016-01-26 17:00:00,1.964292,0.148691,0.320713,0
2826,2016-01-26 18:00:00,1.8951,0.148691,0.320713,0
2827,2016-01-26 19:00:00,1.814137,0.148691,0.320713,0
2828,2016-01-26 20:00:00,1.757542,0.148691,0.320713,0
2829,2016-01-26 21:00:00,1.70425,0.148691,0.320713,0
2830,2016-01-26 22:00:00,1.659372,0.148691,0.320713,0
2831,2016-01-26 23:00:00,1.620278,0.148691,0.320713,0
2832,2016-01-27 00:00:00,1.58389,0.148691,0.320713,0
2833,2016-01-27 01:00:00,1.550747,0.148691,0.320713,0
2834,2016-01-27 02:00:00,1.514808,0.148691,0.320713,0
2835,2016-01-27 03:00:00,1.482058,0.148691,0.320713,0
2836,2016-01-27 04:00:00,1.451451,0.148691,0.320713,0
2837,2016-01-27 05:00:00,1.419981,0.148691,0.320713,0
2838,2016-01-27 06:00:00,1.392313,0.148691,0.320713,0
2839,2016-01-27 07:00:00,1.365807,0.148691,0.320713,0
2840,2016-01-27 08:00:00,1.339367,0.148691,0.320713,0
2841,2016-01-27 09:00:00,1.308914,0.148691,0.320713,0
2842,2016-01-27 10:00:00,1.255234,0.148691,0.320713,0
2843,2016-01-27 11:00:00,1.181556,0.14869,0.320726,0
2844,2016-01-27 12:00:00,0.663711,0.14869,0.320748,0
2845,2016-01-27 13:00:00,0,0.148684,0.320975,0
2846,2016-01-27 14:00:00,0,0.148677,0.32127,0
2847,2016-01-27 15:00:00,0,0.148677,0.32127,0
2848,2016-01-27 16:00:00,0,0.148677,0.321268,0
2849,2016-01-27 17:00:00,0,0.148677,0.321267,0
2850,2016-01-27 18:00:00,0,0.148677,0.321264,0
2851,2016-01-27 19:00:00,0,0.148677,0.321258,0
2852,2016-01-27 20:00:00,0,0.148677,0.32125,0
2853,2016-01-27 21:00:00,0,0.148677,0.321242,0
2854,2016-01-27 22:00:00,0,0.148678,0.321232,0
2855,2016-01-27 23:00:00,0,0.148678,0.321223,0
2856,2016-01-28 00:00:00,0,0.148678,0.321212,0
2857,2016-01-28 01:00:00,0,0.148678,0.321201,0
2858,2016-01-28 02:00:00,0,0.148679,0.321191,0
2859,2016-01-28 03:00:00,0,0.148679,0.321181,0
2860,2016-01-28 04:00:00,0,0.148679,0.321173,0
2861,2016-01-28 05:00:00,0,0.148679,0.321173,0
2862,2016-01-28 06:00:00,0,0.148679,0.321173,0
2863,2016-01-28 07:00:00,0,0.148679,0.321173,0
2864,2016-01-28 08:00:00,0,0.148679,0.321173,0
2865,2016-01-28 09:00:00,0,0.148679,0.321173,0
2866,2016-01-28 10:00:00,0,0.148679,0.321173,0
2867,2016-01-28 11:00:00,0,0.148679,0.321173,0
2868,2016-01-28 12:00:00,0,0.148679,0.321173,0
2869,2016-01-28 13:00:00,0,0.148679,0.321173,0
